11220203301    0.1968E-21   502.341940   653.324420          90  90  90
11220211101    0.5638E-23   443.382670   586.458970          81  81  81
11220211102    0.1581E-20   575.455570   745.391420          97  97  97
11221100001    0.4414E-23  4966.189620  5125.129160          96  64  96
11221101111    0.5359E-26  2001.160390  2122.247370          70  70  70
11221102201    0.4673E-20  3615.334940  3803.134940          99  83  99
11221103311    0.3049E-26   683.430130   802.599130          70  70  70
11221110001    0.4047E-24  3585.880910  3732.627180          88  -1  88
11221110002    0.6491E-25  3697.456140  3831.968740          80  76  80
11221111111    0.1047E-25   613.959660   736.490020          70  70  70
11221111112    0.2427E-27   755.449260   877.870020          70  70  70
11221112201    0.2550E-21  2200.551200  2351.985640          91  74  91
11221112202    0.1932E-25  2400.658560  2520.093820          70  47  70
11221120001    0.7119E-27  2194.005170  2313.174170          70  70  70
11221122201    0.2365E-26   790.595950   909.764940          70  70  70
11221122202    0.3830E-26   980.409450  1099.578440          70  70  70
11221200001    0.3897E-23  4796.204440  4955.286270          96  56  96
11221201111    0.3647E-27  1828.862770  1950.659520          70  70  70
11221202201    0.2796E-20  3443.382720  3622.082720          99  82  99
11221203311    0.2648E-26   511.723080   631.011280          70  70  70
11221204401    0.3078E-27  2136.590750  2255.878950          70  70  70
11221210001    0.2408E-25  3425.781260  3557.358860          78  68  78
11221210002    0.6756E-24  3516.362850  3666.301440          90  -1  90
11221211112    0.2020E-25   583.151640   706.282170          70  70  70
11221212201    0.1108E-24  2055.249500  2174.537700          70  70  70
11221212202    0.6070E-21  2198.897470  2354.934520          94  77  94
11221220002    0.2160E-27  2154.391590  2273.679790          70  70  70
11221220003    0.8837E-27  2270.626700  2389.914900          70  70  70
11221222201    0.2579E-27   618.663700   738.177100          70  70  70
11221222202    0.3468E-26   808.702400   927.990600          70  65  70
11221222203    0.1447E-25   989.856660  1109.265990          70  70  70
11222101101    0.2452E-24  6607.224470  6704.795690          55  71  71
11222102211    0.1188E-24  3604.806920  3723.169600          70  70  70
11222103301    0.1448E-26  5242.315490  5361.963300          70  55  70
11222111101    0.4378E-26  5173.408620  5292.124980          70  70  48
11222112211    0.7054E-26  2202.569270  2320.931950          70  70  70
11222201101    0.1550E-24  6418.933570  6534.408620          67  70  70
11222202211    0.6491E-25  3434.189600  3552.654260          70  70  70
11222203301    0.7303E-26  5071.698170  5192.281430          70  70  70
11222211101    0.7679E-27  5002.791300  5126.095790          70  31  70
11222211102    0.1055E-25  5165.560630  5269.410980          58  70  70
11222212212    0.1634E-25  2204.195540  2322.660200          70  70  70
11222213301    0.1537E-26  3633.450340  3753.796330          70  70  70
11223100001    0.2904E-27  9507.357530  9614.112460          62  -1  62
11223102201    0.1719E-24  8150.871690  8276.073390          70  45  70
11223112201    0.4520E-26  6726.005480  6850.678460          70  38  70
11223200001    0.3086E-27  9338.964710  9445.050950          62  -1  62
11223202201    0.1368E-24  7983.210330  8106.505400          70  44  70
11223212202    0.9722E-26  6732.046120  6856.089050          70  40  70
11330100001    0.2335E-25  3385.636140  3527.529410          84  68  84
11330102201    0.3404E-22  2034.411540  2190.199970          93  89  93
11330104401    0.8875E-23   696.761520   834.028370          81  81  81
11330110001    0.4449E-27  2003.792370  2124.008230          70  70  70
11330110002    0.2820E-26  2104.151390  2230.571650          74  74  74
11330112201    0.4057E-22   614.512010   759.778410          86  86  86
11330112202    0.5047E-24   798.959630   919.175490          70  70  70
11330120001    0.1036E-26   592.306250   712.522110          70  70  70
11330200001    0.8618E-26  3188.166660  3323.969380          80  58  80
11330202201    0.1895E-23  1840.677070  1984.210380          85  85  85
11330204401    0.7186E-23   498.312790   634.115510          80  80  80
11330210002    0.2895E-27  1906.392690  2026.698130          70  56  70
11330212201    0.1408E-24   425.502120   545.807570          70  70  70
11330212202    0.9265E-22   587.133080   735.290660          88  88  88
11330220003    0.3107E-26   640.879320   761.184760          70  70  70
11331101101    0.1250E-24  4983.359150  5122.606010          81  -1  81
11331102211    0.3901E-27  2015.180650  2134.576790          70  70  70
11331103301    0.1760E-21  3627.608250  3777.730360          90  76  90
11331111101    0.7288E-26  3583.782360  3707.271290          70  -1  70
11331111102    0.7189E-27  3727.259560  3850.586480          70  36  70
11331112211    0.5599E-27   612.943000   732.339150          70  70  70
11331113301    0.9095E-23  2201.129230  2337.443290          81  81  81
11331113302    0.1735E-27  2414.162070  2529.727600          70  25  59
11331201101    0.1094E-24  4784.242300  4925.719820          82  35  82
11331203301    0.1016E-21  3432.210150  3580.863440          89  74  89
11331211101    0.2095E-27  3386.347910  3509.882540          70  -1  70
11331211102    0.1633E-25  3527.737110  3655.680210          73  33  73
11331212212    0.1254E-26   587.752150   707.232830          70  70  70
11331213301    0.2828E-26  2017.006950  2136.487640          70  70  70
11331213302    0.2460E-22  2199.611820  2340.612270          84  84  84
11331223303    0.6288E-27   988.572200  1108.052880          70  70  70
11332102201    0.1410E-25  6609.635140  6692.319180          44  67  70
11332103311    0.4873E-26  3605.361620  3723.926550          70  70  70
11332112201    0.2268E-27  5148.888040  5259.395090          70  70  34
11332113311    0.2675E-27  2190.149920  2308.714850          70  70  70
11332202201    0.8875E-26  6401.970810  6495.802680          53  66  59
11332203311    0.2562E-26  3410.076340  3528.728180          70  70  70
11332212202    0.5965E-27  5129.030850  5246.154960          69  70  70
11332213312    0.7122E-27  2192.253390  2310.905230          70  70  70
11333103301    0.6485E-26  8126.968260  8251.837680          70  31  70
11333203301    0.5360E-26  7933.636020  8057.550280          70  30  70
11333213302    0.4116E-27  6695.108870  6819.658110          70  39  70
